type,days_for_shipment__scheduled,benefit_per_order,late_delivery_risk,department_name,market,order_item_discount_rate,product_price,transaction_id
DEBIT,4,28.79999924,0,Apparel,USCA,0,59.99000168,T8380
DEBIT,4,-88.38999939,1,Apparel,USCA,0,129.9900055,T8381
DEBIT,4,-201.4799957,1,Apparel,USCA,0,129.9900055,T8382
DEBIT,4,33.79999924,1,Apparel,USCA,0,129.9900055,T8383
DEBIT,4,37.70000076,1,Apparel,USCA,0,129.9900055,T8384
DEBIT,4,-24.44000053,1,Apparel,USCA,0,129.9900055,T8385
DEBIT,4,28.51000023,1,Apparel,USCA,0.01,59.99000168,T8386
DEBIT,4,-21.48999977,0,Apparel,USCA,0.01,129.9900055,T8387
DEBIT,4,38.61000061,0,Apparel,USCA,0.01,129.9900055,T8388
DEBIT,4,46.33000183,1,Apparel,USCA,0.01,129.9900055,T8389
DEBIT,4,6.710000038,1,Apparel,USCA,0.01,59.99000168,T8390
DEBIT,4,-98.70999908,0,Apparel,USCA,0.01,129.9900055,T8391
DEBIT,4,10.03999996,0,Apparel,USCA,0.01,129.9900055,T8392
DEBIT,4,-12.86999989,0,Apparel,USCA,0.01,129.9900055,T8393
DEBIT,4,15.43999958,0,Apparel,USCA,0.01,59.99000168,T8394
DEBIT,4,39.88999939,0,Apparel,USCA,0.01,129.9900055,T8395
DEBIT,4,-10.76000023,1,Apparel,USCA,0.02,59.99000168,T8396
DEBIT,4,14.39999962,0,Apparel,USCA,0.02,129.9900055,T8397
DEBIT,4,43.06000137,0,Apparel,USCA,0.02,129.9900055,T8398
DEBIT,4,5.170000076,1,Apparel,USCA,0.02,59.99000168,T8399
DEBIT,4,59.86999893,1,Apparel,USCA,0.02,129.9900055,T8400
DEBIT,4,26.75,0,Apparel,USCA,0.02,129.9900055,T8401
DEBIT,4,-30.95999908,0,Apparel,USCA,0.02,129.9900055,T8402
DEBIT,4,-18.90999985,1,Apparel,USCA,0.029999999,129.9900055,T8403
DEBIT,4,42.61999893,0,Apparel,USCA,0.029999999,129.9900055,T8404
DEBIT,4,35.31000137,0,Apparel,USCA,0.029999999,129.9900055,T8405
DEBIT,4,21.8199997,1,Apparel,USCA,0.029999999,59.99000168,T8406
DEBIT,4,-6.300000191,0,Apparel,USCA,0.029999999,129.9900055,T8407
DEBIT,4,20.17000008,1,Apparel,USCA,0.029999999,129.9900055,T8408
DEBIT,4,42.61999893,0,Apparel,USCA,0.029999999,129.9900055,T8409
DEBIT,4,-218.3800049,1,Apparel,USCA,0.039999999,129.9900055,T8410
DEBIT,4,61.15000153,0,Apparel,USCA,0.039999999,129.9900055,T8411
DEBIT,4,-29.07999992,0,Apparel,USCA,0.039999999,129.9900055,T8412
DEBIT,4,-199.6600037,0,Apparel,USCA,0.039999999,129.9900055,T8413
DEBIT,4,-4.739999771,1,Apparel,USCA,0.039999999,129.9900055,T8414
DEBIT,4,-87.34999847,0,Apparel,USCA,0.039999999,129.9900055,T8415
DEBIT,4,41.74000168,0,Apparel,USCA,0.050000001,129.9900055,T8416
DEBIT,4,-45.3199997,1,Apparel,USCA,0.050000001,129.9900055,T8417
DEBIT,4,59.27999878,0,Apparel,USCA,0.050000001,129.9900055,T8418
DEBIT,4,33.95999908,0,Apparel,USCA,0.050000001,129.9900055,T8419
DEBIT,4,-24.70000076,0,Apparel,USCA,0.050000001,129.9900055,T8420
DEBIT,4,26.79000092,0,Apparel,USCA,0.050000001,59.99000168,T8421
DEBIT,4,-197.5800018,1,Apparel,USCA,0.050000001,129.9900055,T8422
DEBIT,4,-160.5399933,0,Apparel,USCA,0.050000001,129.9900055,T8423
DEBIT,4,-6.139999866,0,Apparel,USCA,0.059999999,129.9900055,T8424
DEBIT,4,-37.81000137,0,Apparel,USCA,0.059999999,59.99000168,T8425
DEBIT,4,-4.670000076,1,Apparel,USCA,0.059999999,129.9900055,T8426
DEBIT,4,14.73999977,1,Apparel,USCA,0.059999999,129.9900055,T8427
DEBIT,4,19.64999962,0,Apparel,USCA,0.059999999,129.9900055,T8428
DEBIT,4,-24.5699997,1,Apparel,USCA,0.059999999,129.9900055,T8429
DEBIT,4,37.84000015,0,Apparel,USCA,0.07,129.9900055,T8430
DEBIT,4,45.33000183,1,Apparel,USCA,0.07,129.9900055,T8431
DEBIT,4,42.31000137,1,Apparel,USCA,0.07,129.9900055,T8432
DEBIT,4,33.84999847,1,Apparel,USCA,0.07,129.9900055,T8433
DEBIT,4,-17.29000092,1,Apparel,USCA,0.07,129.9900055,T8434
DEBIT,4,29.01000023,0,Apparel,USCA,0.07,129.9900055,T8435
DEBIT,4,54.40000153,0,Apparel,USCA,0.07,129.9900055,T8436
DEBIT,4,0,1,Apparel,USCA,0.090000004,59.99000168,T8437
DEBIT,4,15.82999992,0,Apparel,USCA,0.090000004,59.99000168,T8438
DEBIT,4,44.36000061,1,Apparel,USCA,0.090000004,129.9900055,T8439
DEBIT,4,56.77999878,1,Apparel,USCA,0.090000004,129.9900055,T8440
DEBIT,4,29.5699997,0,Apparel,USCA,0.090000004,129.9900055,T8441
DEBIT,4,30.76000023,0,Apparel,USCA,0.090000004,129.9900055,T8442
DEBIT,4,37.02999878,1,Apparel,USCA,0.090000004,129.9900055,T8443
DEBIT,4,-1.539999962,1,Apparel,USCA,0.090000004,129.9900055,T8444
DEBIT,4,11.82999992,1,Apparel,USCA,0.090000004,129.9900055,T8445
DEBIT,4,53.22999954,1,Apparel,USCA,0.090000004,129.9900055,T8446
DEBIT,4,39.97999954,1,Apparel,USCA,0.090000004,129.9900055,T8447
DEBIT,4,30.76000023,0,Apparel,USCA,0.090000004,129.9900055,T8448
DEBIT,4,10.30000019,1,Apparel,USCA,0.100000001,129.9900055,T8449
DEBIT,4,26.90999985,1,Apparel,USCA,0.100000001,129.9900055,T8450
DEBIT,4,26.45999908,0,Apparel,USCA,0.100000001,59.99000168,T8451
DEBIT,4,32.75999832,0,Apparel,USCA,0.100000001,129.9900055,T8452
DEBIT,4,25.92000008,1,Apparel,USCA,0.100000001,59.99000168,T8453
DEBIT,4,57.33000183,1,Apparel,USCA,0.100000001,129.9900055,T8454
DEBIT,4,39.54000092,0,Apparel,USCA,0.100000001,129.9900055,T8455
DEBIT,4,36.61999893,1,Apparel,USCA,0.100000001,129.9900055,T8456
DEBIT,4,34.3199997,0,Apparel,USCA,0.119999997,129.9900055,T8457
DEBIT,4,10.0699997,1,Apparel,USCA,0.119999997,129.9900055,T8458
DEBIT,4,14.25,0,Apparel,USCA,0.119999997,59.99000168,T8459
DEBIT,4,15.31000042,1,Apparel,USCA,0.119999997,59.99000168,T8460
DEBIT,4,7.210000038,1,Apparel,USCA,0.119999997,129.9900055,T8461
DEBIT,4,-22.87999916,0,Apparel,USCA,0.119999997,129.9900055,T8462
DEBIT,4,-5.71999979,0,Apparel,USCA,0.119999997,129.9900055,T8463
DEBIT,4,-7.210000038,0,Apparel,USCA,0.119999997,129.9900055,T8464
DEBIT,4,30.88999939,0,Apparel,USCA,0.119999997,129.9900055,T8465
DEBIT,4,56.04999924,0,Apparel,USCA,0.119999997,129.9900055,T8466
DEBIT,4,39.58000183,1,Apparel,USCA,0.129999995,129.9900055,T8467
DEBIT,4,33.93000031,1,Apparel,USCA,0.129999995,129.9900055,T8468
DEBIT,4,33.93000031,0,Apparel,USCA,0.129999995,129.9900055,T8469
DEBIT,4,36.75,1,Apparel,USCA,0.129999995,129.9900055,T8470
DEBIT,4,27.13999939,0,Apparel,USCA,0.129999995,129.9900055,T8471
DEBIT,4,31.67000008,0,Apparel,USCA,0.129999995,129.9900055,T8472
DEBIT,4,-50.88999939,0,Apparel,USCA,0.129999995,129.9900055,T8473
DEBIT,4,52.02000046,1,Apparel,USCA,0.129999995,129.9900055,T8474
DEBIT,4,55.40999985,0,Apparel,USCA,0.129999995,129.9900055,T8475
DEBIT,4,30.53000069,0,Apparel,USCA,0.129999995,129.9900055,T8476
DEBIT,4,30.94000053,0,Apparel,USCA,0.150000006,129.9900055,T8477
DEBIT,4,33.15000153,1,Apparel,USCA,0.150000006,129.9900055,T8478
DEBIT,4,8.31000042,0,Apparel,USCA,0.150000006,59.99000168,T8479
DEBIT,4,8.920000076,0,Apparel,USCA,0.150000006,59.99000168,T8480
DEBIT,4,14.78999996,0,Apparel,USCA,0.150000006,59.99000168,T8481
DEBIT,4,30.5699997,0,Apparel,USCA,0.159999996,129.9900055,T8482
DEBIT,4,13.3199997,0,Apparel,USCA,0.159999996,129.9900055,T8483
DEBIT,4,39.63999939,1,Apparel,USCA,0.159999996,129.9900055,T8484
DEBIT,4,-160.1799927,0,Apparel,USCA,0.159999996,129.9900055,T8485
DEBIT,4,53.5,0,Apparel,USCA,0.159999996,129.9900055,T8486
DEBIT,4,28.04999924,0,Apparel,USCA,0.170000002,129.9900055,T8487
DEBIT,4,-24.28000069,0,Apparel,USCA,0.170000002,129.9900055,T8488
DEBIT,4,37.75999832,0,Apparel,USCA,0.170000002,129.9900055,T8489
DEBIT,4,13.48999977,1,Apparel,USCA,0.170000002,129.9900055,T8490
DEBIT,4,53.95000076,1,Apparel,USCA,0.170000002,129.9900055,T8491
DEBIT,4,17.26000023,0,Apparel,USCA,0.170000002,129.9900055,T8492
DEBIT,4,14.89000034,0,Apparel,USCA,0.170000002,129.9900055,T8493
DEBIT,4,12.94999981,1,Apparel,USCA,0.170000002,59.99000168,T8494
DEBIT,4,10.92000008,0,Apparel,USCA,0.180000007,59.99000168,T8495
DEBIT,4,-88.79000092,0,Apparel,USCA,0.180000007,129.9900055,T8496
DEBIT,4,-17.79999924,1,Apparel,USCA,0.180000007,129.9900055,T8497
DEBIT,4,0,0,Apparel,USCA,0.180000007,129.9900055,T8498
DEBIT,4,31.97999954,1,Apparel,USCA,0.180000007,129.9900055,T8499
DEBIT,4,28.78000069,0,Apparel,USCA,0.180000007,129.9900055,T8500
DEBIT,4,12.78999996,0,Apparel,USCA,0.180000007,59.99000168,T8501
DEBIT,4,47.97000122,0,Apparel,USCA,0.180000007,129.9900055,T8502
DEBIT,4,26.64999962,0,Apparel,USCA,0.180000007,129.9900055,T8503
DEBIT,4,7.199999809,0,Apparel,USCA,0.200000003,59.99000168,T8504
DEBIT,4,7.800000191,0,Apparel,USCA,0.200000003,129.9900055,T8505
DEBIT,4,49.91999817,1,Apparel,USCA,0.200000003,129.9900055,T8506
DEBIT,4,37.75,0,Apparel,USCA,0.200000003,129.9900055,T8507
DEBIT,4,-79.76000214,1,Apparel,USCA,0.200000003,129.9900055,T8508
DEBIT,4,-166.3899994,1,Apparel,USCA,0.200000003,129.9900055,T8509
DEBIT,4,28.07999992,0,Apparel,USCA,0.200000003,129.9900055,T8510
DEBIT,4,-6.449999809,0,Apparel,USCA,0.200000003,129.9900055,T8511
DEBIT,4,-22.5699997,1,Apparel,USCA,0.200000003,129.9900055,T8512
DEBIT,4,16.32999992,1,Apparel,USCA,0.25,59.99000168,T8513
DEBIT,4,31.69000053,1,Apparel,USCA,0.25,129.9900055,T8514
DEBIT,4,13.64999962,0,Apparel,USCA,0.25,129.9900055,T8515
DEBIT,4,19.5,1,Apparel,USCA,0.25,129.9900055,T8516
DEBIT,4,47.77000046,0,Apparel,USCA,0.25,129.9900055,T8517
DEBIT,4,19.5,1,Apparel,USCA,0.25,129.9900055,T8518
DEBIT,4,46.79999924,1,Apparel,USCA,0.25,129.9900055,T8519
DEBIT,4,3.75,1,Golf,USCA,0,50,T8520
DEBIT,4,11.60000038,1,Golf,USCA,0,39.99000168,T8521
DEBIT,4,19.60000038,0,Golf,USCA,0,39.99000168,T8522
DEBIT,4,19,0,Golf,USCA,0,50,T8523
DEBIT,4,3.480000019,1,Golf,USCA,0.01,39.99000168,T8524
DEBIT,4,2.450000048,1,Golf,USCA,0.02,50,T8525
DEBIT,4,24.01000023,0,Golf,USCA,0.02,50,T8526
DEBIT,4,-32.97999954,1,Golf,USCA,0.029999999,50,T8527
DEBIT,4,14.55000019,0,Golf,USCA,0.029999999,50,T8528
DEBIT,4,11.13000011,0,Golf,USCA,0.039999999,39.99000168,T8529
DEBIT,4,0,0,Golf,USCA,0.039999999,50,T8530
DEBIT,4,16.79999924,0,Golf,USCA,0.039999999,50,T8531
DEBIT,4,13.43999958,1,Golf,USCA,0.039999999,39.99000168,T8532
DEBIT,4,7.980000019,0,Golf,USCA,0.050000001,30,T8533
DEBIT,4,12.35000038,1,Golf,USCA,0.050000001,50,T8534
DEBIT,4,10.57999992,1,Golf,USCA,0.059999999,39.99000168,T8535
DEBIT,4,0.469999999,0,Golf,USCA,0.059999999,50,T8536
DEBIT,4,21.26000023,1,Golf,USCA,0.059999999,50,T8537
DEBIT,4,16.28000069,1,Golf,USCA,0.07,50,T8538
DEBIT,4,16.36000061,0,Golf,USCA,0.07,39.99000168,T8539
DEBIT,4,-1.960000038,0,Golf,USCA,0.090000004,50,T8540
DEBIT,4,8.369999886,0,Golf,USCA,0.090000004,39.99000168,T8541
DEBIT,4,11.25,0,Golf,USCA,0.100000001,50,T8542
DEBIT,4,-7.199999809,0,Golf,USCA,0.100000001,39.99000168,T8543
DEBIT,4,16.34000015,0,Golf,USCA,0.100000001,50,T8544
DEBIT,4,12.68999958,1,Golf,USCA,0.100000001,30,T8545
DEBIT,4,3.25999999,0,Golf,USCA,0.129999995,50,T8546
DEBIT,4,21.3199997,0,Golf,USCA,0.129999995,50,T8547
DEBIT,4,7.610000134,1,Golf,USCA,0.129999995,50,T8548
DEBIT,4,1.039999962,0,Golf,USCA,0.129999995,39.99000168,T8549
DEBIT,4,11.48999977,1,Golf,USCA,0.150000006,39.99000168,T8550
DEBIT,4,13.64999962,0,Golf,USCA,0.159999996,50,T8551
DEBIT,4,15.53999996,1,Golf,USCA,0.159999996,50,T8552
DEBIT,4,3.109999895,0,Golf,USCA,0.170000002,50,T8553
DEBIT,4,4,0,Golf,USCA,0.200000003,50,T8554
DEBIT,4,-37.49000168,0,Outdoors,USCA,0,24.98999977,T8555
DEBIT,4,7.119999886,0,Outdoors,USCA,0.01,15.98999977,T8556
DEBIT,4,24.96999931,1,Outdoors,USCA,0.02,51.99000168,T8557
DEBIT,4,6.840000153,0,Outdoors,USCA,0.050000001,24.98999977,T8558
DEBIT,4,-16.30999947,0,Outdoors,USCA,0.100000001,24.98999977,T8559
DEBIT,4,9.479999542,1,Outdoors,USCA,0.119999997,21.98999977,T8560
DEBIT,4,15.65999985,0,Outdoors,USCA,0.129999995,47.99000168,T8561
DEBIT,4,8.510000229,1,Outdoors,USCA,0.150000006,31.98999977,T8562
DEBIT,4,4.460000038,0,Outdoors,USCA,0.180000007,15.98999977,T8563
DEBIT,4,-3.660000086,1,Outdoors,USCA,0.200000003,24.98999977,T8564
DEBIT,4,6.239999771,0,Outdoors,USCA,0.25,31.98999977,T8565
DEBIT,4,33.90000153,0,FanShop,USCA,0,299.980011,T8566
DEBIT,4,86.12000275,1,FanShop,USCA,0.01,299.980011,T8567
DEBIT,4,-113.7399979,0,FanShop,USCA,0.01,299.980011,T8568
DEBIT,4,148.4900055,0,FanShop,USCA,0.01,299.980011,T8569
DEBIT,4,76.43000031,1,FanShop,USCA,0.02,299.980011,T8570
DEBIT,4,49.97999954,0,FanShop,USCA,0.02,299.980011,T8571
DEBIT,4,132.2899933,1,FanShop,USCA,0.02,299.980011,T8572
DEBIT,4,-191.0899963,1,FanShop,USCA,0.02,299.980011,T8573
DEBIT,4,135.2299957,0,FanShop,USCA,0.02,299.980011,T8574
DEBIT,4,95.54000092,1,FanShop,USCA,0.02,299.980011,T8575
DEBIT,4,101.8399963,1,FanShop,USCA,0.029999999,299.980011,T8576
DEBIT,4,20.37000084,0,FanShop,USCA,0.029999999,299.980011,T8577
DEBIT,4,94.5699997,0,FanShop,USCA,0.029999999,299.980011,T8578
DEBIT,4,-50.91999817,1,FanShop,USCA,0.029999999,299.980011,T8579
DEBIT,4,18.32999992,1,FanShop,USCA,0.029999999,299.980011,T8580
DEBIT,4,-387.8800049,1,FanShop,USCA,0.029999999,299.980011,T8581
DEBIT,4,136.7599945,0,FanShop,USCA,0.029999999,299.980011,T8582
DEBIT,4,101.8399963,0,FanShop,USCA,0.029999999,299.980011,T8583
DEBIT,4,74.87999725,1,FanShop,USCA,0.039999999,299.980011,T8584
DEBIT,4,-460.769989,0,FanShop,USCA,0.039999999,299.980011,T8585
DEBIT,4,74.09999847,1,FanShop,USCA,0.050000001,299.980011,T8586
DEBIT,4,-85.48999786,0,FanShop,USCA,0.050000001,299.980011,T8587
DEBIT,4,136.0700073,1,FanShop,USCA,0.059999999,299.980011,T8588
DEBIT,4,-192.7700043,1,FanShop,USCA,0.059999999,299.980011,T8589
DEBIT,4,-32.02999878,0,FanShop,USCA,0.059999999,299.980011,T8590
DEBIT,4,82.20999908,1,FanShop,USCA,0.059999999,299.980011,T8591
DEBIT,4,72.54000092,1,FanShop,USCA,0.07,299.980011,T8592
DEBIT,4,61.38000107,0,FanShop,USCA,0.07,299.980011,T8593
DEBIT,4,125.5400009,1,FanShop,USCA,0.07,299.980011,T8594
DEBIT,4,97.63999939,0,FanShop,USCA,0.07,299.980011,T8595
DEBIT,4,3.549999952,0,FanShop,USCA,0.090000004,299.980011,T8596
DEBIT,4,79.16000366,0,FanShop,USCA,0.090000004,299.980011,T8597
DEBIT,4,34.11999893,1,FanShop,USCA,0.090000004,299.980011,T8598
DEBIT,4,99.88999939,0,FanShop,USCA,0.100000001,299.980011,T8599
DEBIT,4,110.6900024,1,FanShop,USCA,0.100000001,299.980011,T8600
DEBIT,4,87.73999786,1,FanShop,USCA,0.100000001,299.980011,T8601
DEBIT,4,84.5,0,FanShop,USCA,0.100000001,299.980011,T8602
DEBIT,4,47.52000046,0,FanShop,USCA,0.119999997,299.980011,T8603
DEBIT,4,73.91999817,1,FanShop,USCA,0.119999997,299.980011,T8604
DEBIT,4,-174.0800018,0,FanShop,USCA,0.129999995,299.980011,T8605
DEBIT,4,93.94999695,0,FanShop,USCA,0.129999995,299.980011,T8606
DEBIT,4,73.94999695,0,FanShop,USCA,0.150000006,299.980011,T8607
DEBIT,4,16.05999947,0,FanShop,USCA,0.150000006,299.980011,T8608
DEBIT,4,65.51999664,0,FanShop,USCA,0.159999996,299.980011,T8609
DEBIT,4,120.9499969,0,FanShop,USCA,0.159999996,299.980011,T8610
DEBIT,4,85.16999817,0,FanShop,USCA,0.159999996,299.980011,T8611
DEBIT,4,113.3899994,0,FanShop,USCA,0.159999996,299.980011,T8612
DEBIT,4,15.86999989,0,FanShop,USCA,0.159999996,299.980011,T8613
DEBIT,4,-201.5899963,0,FanShop,USCA,0.159999996,299.980011,T8614
DEBIT,4,25.20000076,0,FanShop,USCA,0.159999996,299.980011,T8615
DEBIT,4,68.04000092,0,FanShop,USCA,0.159999996,299.980011,T8616
DEBIT,4,-385.9200134,0,FanShop,USCA,0.170000002,299.980011,T8617
DEBIT,4,64.73999786,0,FanShop,USCA,0.170000002,299.980011,T8618
DEBIT,4,-435.7200012,0,FanShop,USCA,0.170000002,299.980011,T8619
DEBIT,4,15.25,0,FanShop,USCA,0.180000007,299.980011,T8620
DEBIT,4,79.94000244,1,FanShop,USCA,0.180000007,299.980011,T8621
DEBIT,4,-393.5700073,1,FanShop,USCA,0.180000007,299.980011,T8622
DEBIT,4,-135.2899933,1,FanShop,USCA,0.180000007,299.980011,T8623
DEBIT,4,73.80000305,0,FanShop,USCA,0.180000007,299.980011,T8624
DEBIT,4,81.11000061,0,FanShop,USCA,0.200000003,299.980011,T8625
DEBIT,4,24,0,FanShop,USCA,0.200000003,299.980011,T8626
DEBIT,4,107.9899979,1,FanShop,USCA,0.200000003,299.980011,T8627
DEBIT,4,62.40000153,1,FanShop,USCA,0.200000003,299.980011,T8628
DEBIT,4,81.66999817,0,FanShop,USCA,0.25,299.980011,T8629
DEBIT,4,80.98999786,1,FanShop,USCA,0.25,299.980011,T8630
DEBIT,4,31.04000092,1,Footwear,USCA,0.029999999,99.98999786,T8631
DEBIT,4,15.55000019,0,Footwear,USCA,0.039999999,44.99000168,T8632
DEBIT,4,61.09999847,0,Apparel,USCA,0,129.9900055,T8633
DEBIT,4,39.86999893,1,Apparel,USCA,0.02,129.9900055,T8634
DEBIT,4,60.52000046,0,Apparel,USCA,0.029999999,129.9900055,T8635
DEBIT,4,27.63999939,0,Apparel,USCA,0.039999999,59.99000168,T8636
DEBIT,4,4.269999981,1,Apparel,USCA,0.050000001,59.99000168,T8637
DEBIT,4,-26.29999924,0,Apparel,USCA,0.050000001,129.9900055,T8638
DEBIT,4,15.31000042,0,Apparel,USCA,0.059999999,59.99000168,T8639
DEBIT,4,39.31000137,1,Apparel,USCA,0.059999999,129.9900055,T8640
DEBIT,4,54.40000153,1,Apparel,USCA,0.07,129.9900055,T8641
DEBIT,4,4.380000114,1,Apparel,USCA,0.090000004,129.9900055,T8642
DEBIT,4,28.38999939,0,Apparel,USCA,0.090000004,129.9900055,T8643
DEBIT,4,37.18000031,0,Apparel,USCA,0.119999997,129.9900055,T8644
DEBIT,4,40.04000092,0,Apparel,USCA,0.119999997,129.9900055,T8645
DEBIT,4,11.43999958,0,Apparel,USCA,0.119999997,129.9900055,T8646
DEBIT,4,53.15000153,1,Apparel,USCA,0.129999995,129.9900055,T8647
DEBIT,4,29.39999962,0,Apparel,USCA,0.129999995,129.9900055,T8648
DEBIT,4,33.36000061,1,Apparel,USCA,0.180000007,129.9900055,T8649
DEBIT,4,23.52000046,0,Apparel,USCA,0.200000003,59.99000168,T8650
DEBIT,4,27.29999924,1,Apparel,USCA,0.25,129.9900055,T8651
DEBIT,4,16.89999962,0,Golf,USCA,0,50,T8652
DEBIT,4,-11.65999985,0,Golf,USCA,0.02,50,T8653
DEBIT,4,7.840000153,1,Golf,USCA,0.02,39.99000168,T8654
DEBIT,4,-9.699999809,0,Golf,USCA,0.029999999,50,T8655
DEBIT,4,-12.13000011,0,Golf,USCA,0.029999999,50,T8656
DEBIT,4,14.93999958,1,Golf,USCA,0.170000002,39.99000168,T8657
DEBIT,4,2.579999924,1,Golf,USCA,0.180000007,50,T8658
DEBIT,4,9.75,0,Golf,USCA,0.25,50,T8659
DEBIT,4,6.110000134,0,Golf,USCA,0.25,50,T8660
DEBIT,4,6.539999962,1,Outdoors,USCA,0.029999999,24.98999977,T8661
DEBIT,4,75,1,FanShop,USCA,0,299.980011,T8662
DEBIT,4,105.6299973,1,FanShop,USCA,0.029999999,299.980011,T8663
DEBIT,4,-192.0800018,1,FanShop,USCA,0.039999999,299.980011,T8664
DEBIT,4,19.95000076,1,FanShop,USCA,0.050000001,299.980011,T8665
DEBIT,4,141.7400055,0,FanShop,USCA,0.059999999,299.980011,T8666
DEBIT,4,97.63999939,1,FanShop,USCA,0.07,299.980011,T8667
DEBIT,4,24.27000046,0,FanShop,USCA,0.07,299.980011,T8668
DEBIT,4,72.54000092,0,FanShop,USCA,0.07,299.980011,T8669
DEBIT,4,99.08999634,0,FanShop,USCA,0.090000004,299.980011,T8670
DEBIT,4,79.16000366,1,FanShop,USCA,0.090000004,299.980011,T8671
DEBIT,4,-121.4899979,0,FanShop,USCA,0.100000001,299.980011,T8672
DEBIT,4,47.31000137,0,FanShop,USCA,0.170000002,299.980011,T8673
DEBIT,4,18,0,FanShop,USCA,0.200000003,299.980011,T8674
DEBIT,4,-19.79999924,0,FanShop,USCA,0.25,299.980011,T8675
DEBIT,4,5.420000076,0,Fitness,Africa,0.119999997,34.99000168,T8676
DEBIT,4,49.5,1,Footwear,Africa,0.01,99.98999786,T8677
DEBIT,4,95.05000305,1,Footwear,Africa,0.029999999,99.98999786,T8678
DEBIT,4,38.02000046,0,Footwear,Africa,0.090000004,54.97000122,T8679
DEBIT,4,48.72000122,0,Footwear,Africa,0.129999995,99.98999786,T8680
DEBIT,4,78.38999939,0,Footwear,Africa,0.200000003,99.98999786,T8681
DEBIT,4,39,1,Footwear,Africa,0.25,99.98999786,T8682
DEBIT,4,41.99000168,0,Apparel,Africa,0,59.99000168,T8683
DEBIT,4,7.559999943,0,Apparel,Africa,0,59.99000168,T8684
DEBIT,4,43.11999893,0,Apparel,Africa,0.01,59.99000168,T8685
DEBIT,4,-91.09999847,0,Apparel,Africa,0.01,59.99000168,T8686
DEBIT,4,3.460000038,0,Apparel,Africa,0.039999999,59.99000168,T8687
DEBIT,4,55.84999847,1,Apparel,Africa,0.050000001,59.99000168,T8688
DEBIT,4,51.29000092,0,Apparel,Africa,0.050000001,59.99000168,T8689
DEBIT,4,-2.730000019,1,Apparel,Africa,0.090000004,59.99000168,T8690
DEBIT,4,6.420000076,0,Apparel,Africa,0.150000006,59.99000168,T8691
DEBIT,4,26.20000076,0,Apparel,Africa,0.159999996,59.99000168,T8692
DEBIT,4,34.06000137,1,Apparel,Africa,0.159999996,59.99000168,T8693
DEBIT,4,-3.779999971,0,Apparel,Africa,0.170000002,59.99000168,T8694
DEBIT,4,44.27000046,0,Apparel,Africa,0.180000007,59.99000168,T8695
DEBIT,4,-10,0,Golf,Africa,0,39.99000168,T8696
DEBIT,4,-80,1,Golf,Africa,0,50,T8697
DEBIT,4,22.5,1,Golf,Africa,0.029999999,39.99000168,T8698
DEBIT,4,11.39999962,0,Golf,Africa,0.050000001,39.99000168,T8699
DEBIT,4,33.25,0,Golf,Africa,0.050000001,50,T8700
DEBIT,4,20.40999985,0,Golf,Africa,0.059999999,39.99000168,T8701
DEBIT,4,43.47000122,0,Golf,Africa,0.059999999,50,T8702
DEBIT,4,43.70999908,0,Golf,Africa,0.07,50,T8703
DEBIT,4,-72.80000305,1,Golf,Africa,0.090000004,50,T8704
DEBIT,4,11.38000011,0,Golf,Africa,0.090000004,50,T8705
DEBIT,4,6.829999924,0,Golf,Africa,0.090000004,50,T8706
DEBIT,4,-34.47000122,0,Golf,Africa,0.100000001,50,T8707
DEBIT,4,22.03000069,1,Golf,Africa,0.119999997,39.99000168,T8708
DEBIT,4,32.38000107,0,Golf,Africa,0.119999997,39.99000168,T8709
DEBIT,4,7.949999809,0,Golf,Africa,0.119999997,39.99000168,T8710
DEBIT,4,10.19999981,0,Golf,Africa,0.150000006,39.99000168,T8711
DEBIT,4,-18.45000076,1,Golf,Africa,0.150000006,50,T8712
DEBIT,4,29.20999908,1,Golf,Africa,0.170000002,39.99000168,T8713
DEBIT,4,23.80999947,0,Golf,Africa,0.180000007,39.99000168,T8714
DEBIT,4,10.68999958,1,Golf,Africa,0.180000007,39.99000168,T8715
DEBIT,4,27.54999924,0,Golf,Africa,0.180000007,39.99000168,T8716
DEBIT,4,-8,0,Golf,Africa,0.200000003,39.99000168,T8717
DEBIT,4,21,0,Golf,Africa,0.25,50,T8718
DEBIT,4,34.81000137,1,Outdoors,Africa,0.07,51.99000168,T8719
DEBIT,4,20.44000053,0,Outdoors,Africa,0.129999995,24.98999977,T8720
DEBIT,4,12.77999973,1,Outdoors,Africa,0.150000006,15.98999977,T8721
DEBIT,4,6.840000153,1,Footwear,Africa,0.100000001,99.98999786,T8722
DEBIT,4,-31.23999977,1,Footwear,Africa,0.159999996,99.98999786,T8723
DEBIT,4,55.18999863,0,Apparel,Africa,0,59.99000168,T8724
DEBIT,4,91.16999817,0,Fitness,Europe,0.029999999,99.98999786,T8725
DEBIT,4,27.3199997,0,Fitness,Europe,0.029999999,44.99000168,T8726
DEBIT,4,-1.879999995,0,Fitness,Europe,0.159999996,79.98999786,T8727
DEBIT,4,40,0,Footwear,Europe,0,99.98999786,T8728
DEBIT,4,71.98999786,1,Footwear,Europe,0,99.98999786,T8729
DEBIT,4,66.91999817,0,Footwear,Europe,0.01,99.98999786,T8730
DEBIT,4,-44.09999847,1,Footwear,Europe,0.02,99.98999786,T8731
DEBIT,4,16.29999924,0,Footwear,Europe,0.02,31.98999977,T8732
